Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
781461,"2592 Maple Dr, Sacramento, IL 99411",Sacramento,99411,IL,2,1,1230,7208,1989,74,Single Family,Z285282,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/65330900_zpid/
672743,"5796 Maple Dr, Sacramento, NY 75044",Sacramento,75044,NY,3,1,3979,2797,1967,94,Condo,Z558539,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/95996309_zpid/
1183386,"2925 Maple Dr, Los Angeles, TX 64043",Los Angeles,64043,TX,1,4,2270,4520,1957,71,Multi-Family,Z328149,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/92752645_zpid/
1440454,"3996 Elm St, Fresno, CA 24208",Fresno,24208,CA,3,4,788,8387,1962,59,Condo,Z878451,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/72903671_zpid/
1249372,"4305 Main St, Los Angeles, CA 12824",Los Angeles,12824,CA,1,2,2646,4065,1994,72,Townhouse,Z363327,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/60474398_zpid/
1491915,"9715 Pine Rd, Sacramento, NY 24833",Sacramento,24833,NY,6,4,1101,2980,1990,54,Condo,Z580885,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/55344333_zpid/
841296,"4539 Oak Ave, Sacramento, CA 74923",Sacramento,74923,CA,6,4,1640,6607,1951,36,Apartment,Z573815,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/18588524_zpid/
1363186,"1126 Elm St, Fresno, CA 91225",Fresno,91225,CA,1,1,1055,8615,2022,22,Apartment,Z612493,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/85125734_zpid/
1458415,"8268 Oak Ave, Fresno, FL 55613",Fresno,55613,FL,2,4,3754,5717,1958,107,Condo,Z906240,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/88448908_zpid/
908122,"2804 Main St, San Francisco, TX 98765",San Francisco,98765,TX,4,1,3122,9721,1975,79,Multi-Family,Z491465,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/61876369_zpid/
127390,"9068 Elm St, San Francisco, NY 13791",San Francisco,13791,NY,4,2,3213,1109,1957,89,Multi-Family,Z145284,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/15246953_zpid/
1039105,"3000 Oak Ave, San Diego, FL 30020",San Diego,30020,FL,4,2,1775,4168,1989,51,Townhouse,Z973026,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/61145037_zpid/
831403,"6677 Maple Dr, Los Angeles, NY 10580",Los Angeles,10580,NY,5,3,632,7673,2010,89,Apartment,Z417921,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/76474204_zpid/
716358,"679 Oak Ave, Sacramento, NY 90175",Sacramento,90175,NY,3,4,3973,3348,2018,101,Multi-Family,Z341725,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/81958023_zpid/
651627,"5301 Elm St, Los Angeles, CA 55660",Los Angeles,55660,CA,5,1,2412,7316,1999,117,Townhouse,Z222586,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/67373473_zpid/
981826,"4673 Elm St, San Diego, NY 80255",San Diego,80255,NY,6,4,1004,7193,1952,66,Townhouse,Z991868,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/51176478_zpid/
712624,"6617 Main St, Los Angeles, TX 85304",Los Angeles,85304,TX,5,2,812,9195,1983,103,Multi-Family,Z743786,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/13770042_zpid/
801696,"1502 Oak Ave, Fresno, NY 49816",Fresno,49816,NY,6,3,3949,8129,2008,70,Condo,Z799823,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/71056569_zpid/
717467,"8786 Maple Dr, San Francisco, FL 47109",San Francisco,47109,FL,3,3,3444,2183,1969,120,Apartment,Z346117,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95193300_zpid/
273905,"8579 Oak Ave, Sacramento, NY 49587",Sacramento,49587,NY,3,4,1394,5162,2018,8,Apartment,Z439297,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/89074396_zpid/
330016,"7454 Oak Ave, Sacramento, FL 96526",Sacramento,96526,FL,3,4,2660,8584,1990,68,Apartment,Z796658,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/42007885_zpid/
1020669,"1854 Elm St, San Diego, IL 38046",San Diego,38046,IL,1,2,3057,2530,1952,78,Single Family,Z295934,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/18168964_zpid/
824375,"7147 Pine Rd, San Diego, IL 60417",San Diego,60417,IL,5,3,2280,4091,1979,27,Townhouse,Z660897,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/57095492_zpid/
311629,"1163 Elm St, Sacramento, TX 73855",Sacramento,73855,TX,3,1,1924,5435,2021,55,Apartment,Z405944,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/89999385_zpid/
867206,"8867 Main St, Los Angeles, TX 55397",Los Angeles,55397,TX,5,2,2862,9384,1987,62,Condo,Z560838,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/18572216_zpid/
796329,"5649 Pine Rd, San Francisco, TX 86142",San Francisco,86142,TX,3,4,1939,4173,1964,84,Single Family,Z281404,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/81890117_zpid/
856876,"6573 Pine Rd, Fresno, NY 41561",Fresno,41561,NY,1,1,3127,2587,1962,50,Single Family,Z584332,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/44360094_zpid/
1420675,"6866 Elm St, Sacramento, FL 85564",Sacramento,85564,FL,3,1,2402,3542,1971,33,Single Family,Z279674,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/40682476_zpid/
617620,"5162 Elm St, San Francisco, TX 79196",San Francisco,79196,TX,3,4,2906,3840,2021,112,Multi-Family,Z325195,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/30218179_zpid/
414754,"8194 Oak Ave, Fresno, CA 86532",Fresno,86532,CA,5,2,1932,3415,1984,110,Single Family,Z249398,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/64583874_zpid/
1470699,"7310 Pine Rd, San Diego, CA 29047",San Diego,29047,CA,2,4,2266,6534,2011,95,Multi-Family,Z428626,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/30472347_zpid/
1254861,"7840 Oak Ave, San Francisco, CA 52094",San Francisco,52094,CA,3,2,1929,5887,1977,12,Multi-Family,Z488395,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/16989640_zpid/
199191,"1308 Elm St, San Francisco, IL 68735",San Francisco,68735,IL,4,2,682,9103,1990,85,Townhouse,Z373544,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/93953296_zpid/
177022,"6249 Maple Dr, Fresno, CA 98694",Fresno,98694,CA,6,3,1385,7713,2005,39,Townhouse,Z651626,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/73715581_zpid/
1022640,"6323 Main St, Los Angeles, IL 16519",Los Angeles,16519,IL,4,1,3109,5757,1985,46,Multi-Family,Z542567,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/46636874_zpid/
271192,"1832 Pine Rd, San Francisco, FL 91208",San Francisco,91208,FL,2,4,3869,8315,2012,67,Single Family,Z678639,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/32303566_zpid/
338004,"9653 Oak Ave, Fresno, FL 58030",Fresno,58030,FL,4,4,3871,7018,1981,81,Multi-Family,Z597703,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/78043808_zpid/
732123,"5499 Maple Dr, San Francisco, FL 13564",San Francisco,13564,FL,5,2,1657,5304,1998,27,Condo,Z477580,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/18439090_zpid/
885498,"6467 Maple Dr, Los Angeles, FL 77472",Los Angeles,77472,FL,6,1,2755,4268,2013,110,Multi-Family,Z363473,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/22248229_zpid/
778574,"416 Maple Dr, Sacramento, NY 94078",Sacramento,94078,NY,1,1,2113,9966,1988,2,Multi-Family,Z962957,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/40862000_zpid/
1491852,"6283 Oak Ave, San Diego, IL 49251",San Diego,49251,IL,6,2,3182,4947,1969,36,Townhouse,Z812700,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/14060460_zpid/
1340655,"3884 Oak Ave, Fresno, FL 74333",Fresno,74333,FL,2,4,3275,8269,1994,57,Apartment,Z774905,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/69757023_zpid/
1157118,"3672 Elm St, San Diego, CA 82020",San Diego,82020,CA,3,3,2900,2311,2016,112,Townhouse,Z238405,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/38925584_zpid/
624172,"9687 Oak Ave, Fresno, CA 58626",Fresno,58626,CA,6,3,1607,6024,2022,26,Condo,Z615545,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/43013367_zpid/
1318586,"4121 Pine Rd, Fresno, CA 73201",Fresno,73201,CA,3,1,3154,4410,1952,37,Townhouse,Z841050,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/10632661_zpid/
958904,"7258 Elm St, San Diego, CA 38521",San Diego,38521,CA,4,3,1083,7167,1970,97,Townhouse,Z469833,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/11012210_zpid/
1213198,"8328 Oak Ave, San Diego, TX 35007",San Diego,35007,TX,3,1,1022,9130,1989,52,Single Family,Z338256,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/85037238_zpid/
1429416,"3955 Main St, San Diego, NY 59418",San Diego,59418,NY,4,2,1869,6115,1979,66,Single Family,Z634890,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/47530136_zpid/
1160505,"9948 Maple Dr, Los Angeles, NY 88644",Los Angeles,88644,NY,6,3,3033,3484,1966,38,Condo,Z122586,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/43465825_zpid/
734444,"9272 Oak Ave, San Francisco, NY 57158",San Francisco,57158,NY,4,1,1753,9075,1968,63,Townhouse,Z235747,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/94377514_zpid/
606184,"4450 Maple Dr, Fresno, IL 12532",Fresno,12532,IL,6,2,2192,9466,1998,65,Condo,Z581640,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/81407887_zpid/
1043199,"3469 Oak Ave, Fresno, IL 79672",Fresno,79672,IL,4,3,2729,4190,1965,99,Single Family,Z613833,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/94554911_zpid/
287475,"609 Oak Ave, Sacramento, CA 53411",Sacramento,53411,CA,5,4,849,7517,2022,97,Multi-Family,Z116611,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/41491103_zpid/
262684,"128 Elm St, San Francisco, CA 45612",San Francisco,45612,CA,2,1,2851,4284,2010,3,Apartment,Z789467,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/98032808_zpid/
1496345,"7880 Maple Dr, San Diego, FL 64384",San Diego,64384,FL,3,2,2570,8129,1978,107,Townhouse,Z539950,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/60965630_zpid/
1322012,"4242 Main St, San Francisco, FL 57352",San Francisco,57352,FL,1,4,815,1114,2016,26,Apartment,Z178776,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/97624287_zpid/
450980,"5500 Oak Ave, Sacramento, NY 44660",Sacramento,44660,NY,3,1,3967,9785,2021,53,Single Family,Z250212,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/51006778_zpid/
1041999,"3184 Elm St, Los Angeles, CA 14871",Los Angeles,14871,CA,5,1,2052,8704,1976,9,Apartment,Z862784,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/66643195_zpid/
193541,"3509 Main St, San Diego, IL 33243",San Diego,33243,IL,1,1,1094,6376,1962,67,Single Family,Z189115,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/53008835_zpid/
816755,"1064 Oak Ave, Los Angeles, FL 31199",Los Angeles,31199,FL,3,4,1218,2965,1962,62,Apartment,Z186649,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/63900168_zpid/
347514,"3899 Main St, San Francisco, IL 61889",San Francisco,61889,IL,3,2,1510,6197,2001,77,Single Family,Z668070,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/89989722_zpid/
112180,"5208 Elm St, Sacramento, NY 93475",Sacramento,93475,NY,4,1,1148,9249,2017,59,Single Family,Z456095,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/29501877_zpid/
1184343,"8609 Maple Dr, San Diego, IL 94949",San Diego,94949,IL,2,4,3886,1489,1957,90,Condo,Z379658,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/92362057_zpid/
1279191,"3641 Maple Dr, Sacramento, CA 49155",Sacramento,49155,CA,5,2,3070,7268,1957,11,Townhouse,Z145202,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/74564978_zpid/
349997,"4786 Pine Rd, San Diego, CA 17898",San Diego,17898,CA,3,2,1961,9625,1969,45,Multi-Family,Z941605,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/26757804_zpid/
911746,"6881 Elm St, San Francisco, IL 85654",San Francisco,85654,IL,3,4,815,7925,2017,39,Apartment,Z833889,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/60968582_zpid/
816254,"7287 Oak Ave, San Francisco, FL 22485",San Francisco,22485,FL,5,1,1655,1278,1950,45,Single Family,Z353328,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/68082089_zpid/
838822,"8571 Main St, Sacramento, TX 77190",Sacramento,77190,TX,6,1,745,3375,1979,65,Condo,Z980659,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/64362403_zpid/
393230,"6468 Maple Dr, Sacramento, IL 74608",Sacramento,74608,IL,5,3,3177,5099,1995,24,Apartment,Z909819,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/34186128_zpid/
225327,"617 Oak Ave, San Francisco, TX 85430",San Francisco,85430,TX,6,4,2722,1438,2015,25,Townhouse,Z422667,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/60444207_zpid/
118489,"975 Maple Dr, San Diego, CA 75915",San Diego,75915,CA,3,4,3097,3307,2013,14,Condo,Z656637,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/81806061_zpid/
565668,"551 Pine Rd, Sacramento, CA 24761",Sacramento,24761,CA,1,4,2731,3353,1968,88,Multi-Family,Z313848,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/61677381_zpid/
980511,"8614 Main St, San Diego, FL 72503",San Diego,72503,FL,3,1,2913,5963,1967,32,Condo,Z665915,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/76839986_zpid/
938654,"5360 Oak Ave, San Diego, NY 95615",San Diego,95615,NY,1,3,1083,6836,2000,74,Apartment,Z818196,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/64645243_zpid/
512474,"6829 Main St, Fresno, TX 58601",Fresno,58601,TX,5,3,1228,1347,2004,69,Single Family,Z823642,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/54128866_zpid/
1413904,"482 Elm St, San Diego, TX 25297",San Diego,25297,TX,6,1,1532,3781,1992,4,Multi-Family,Z441862,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/48424927_zpid/
1228673,"8417 Pine Rd, Fresno, CA 49968",Fresno,49968,CA,3,2,3216,4235,2009,20,Condo,Z679736,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/78811747_zpid/
254946,"8857 Oak Ave, Sacramento, FL 25867",Sacramento,25867,FL,5,1,2870,6069,2008,118,Single Family,Z206213,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/32144035_zpid/
563319,"6218 Main St, San Diego, IL 79585",San Diego,79585,IL,1,1,1753,4728,1954,2,Multi-Family,Z493657,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/39937087_zpid/
766154,"7550 Oak Ave, Fresno, NY 41583",Fresno,41583,NY,2,1,884,4582,1953,12,Townhouse,Z499961,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/21362654_zpid/
770630,"3705 Elm St, Fresno, IL 17167",Fresno,17167,IL,6,2,3143,1460,2017,56,Apartment,Z617342,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/32624231_zpid/
1417864,"4872 Elm St, San Francisco, NY 64492",San Francisco,64492,NY,2,4,2400,8907,2013,107,Townhouse,Z436265,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/65419857_zpid/
835837,"1334 Maple Dr, Fresno, IL 16887",Fresno,16887,IL,6,1,3140,5712,1958,104,Multi-Family,Z818583,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/58781831_zpid/
479296,"9505 Oak Ave, San Francisco, CA 90874",San Francisco,90874,CA,1,1,3716,1379,2003,117,Apartment,Z452259,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/34179781_zpid/
304055,"981 Maple Dr, Fresno, CA 53066",Fresno,53066,CA,4,3,1244,3586,2022,72,Apartment,Z321244,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/82613267_zpid/
333354,"8000 Pine Rd, San Diego, IL 28138",San Diego,28138,IL,6,3,3079,5682,2005,41,Apartment,Z204471,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/39339899_zpid/
462942,"5861 Pine Rd, Los Angeles, FL 21056",Los Angeles,21056,FL,6,1,1380,5869,1996,31,Townhouse,Z846549,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/45444704_zpid/
100359,"5221 Pine Rd, Sacramento, FL 70372",Sacramento,70372,FL,4,3,3154,8288,1999,118,Condo,Z608622,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/28701688_zpid/
861114,"4486 Pine Rd, San Francisco, FL 57003",San Francisco,57003,FL,5,2,2370,7058,2010,59,Multi-Family,Z541579,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/73999031_zpid/
781259,"1965 Oak Ave, Los Angeles, FL 34275",Los Angeles,34275,FL,3,4,3946,4938,2010,88,Condo,Z571077,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/12397057_zpid/
260105,"6290 Pine Rd, San Diego, FL 69070",San Diego,69070,FL,1,3,3188,1006,1990,91,Condo,Z703941,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/60829655_zpid/
1304257,"1586 Pine Rd, Fresno, CA 52305",Fresno,52305,CA,4,3,1608,2413,1975,88,Apartment,Z984897,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/76293921_zpid/
934181,"9780 Main St, Los Angeles, FL 54344",Los Angeles,54344,FL,6,1,3887,1045,1976,100,Apartment,Z585877,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/16882481_zpid/
830727,"9059 Oak Ave, San Francisco, FL 49783",San Francisco,49783,FL,3,4,811,9209,1956,97,Single Family,Z381046,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/38455366_zpid/
1387365,"4816 Oak Ave, Fresno, FL 44922",Fresno,44922,FL,6,4,1828,5916,1974,71,Apartment,Z891668,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/44731701_zpid/
1198238,"8159 Oak Ave, Sacramento, CA 67646",Sacramento,67646,CA,2,2,3554,1189,1971,28,Multi-Family,Z286375,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/49602619_zpid/
1087111,"297 Elm St, Los Angeles, FL 43139",Los Angeles,43139,FL,1,3,3575,6578,1963,5,Multi-Family,Z728771,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/56015281_zpid/
438591,"6566 Pine Rd, Sacramento, CA 60095",Sacramento,60095,CA,1,2,2724,5688,1971,110,Condo,Z298227,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/15230389_zpid/
180214,"4903 Oak Ave, Los Angeles, TX 65504",Los Angeles,65504,TX,5,2,2579,3469,1979,108,Single Family,Z428002,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/32346872_zpid/
1140983,"2145 Pine Rd, San Francisco, IL 28163",San Francisco,28163,IL,2,3,1615,2997,1971,29,Apartment,Z227584,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/19966001_zpid/
831489,"9091 Pine Rd, Los Angeles, CA 81107",Los Angeles,81107,CA,2,3,2454,9981,1992,3,Condo,Z543621,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/32614340_zpid/
137256,"6692 Maple Dr, San Diego, IL 53430",San Diego,53430,IL,5,3,2807,2721,1955,73,Multi-Family,Z772480,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/42247795_zpid/
919464,"7213 Maple Dr, Sacramento, NY 67859",Sacramento,67859,NY,4,2,3063,1184,1981,66,Townhouse,Z354716,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/43129155_zpid/
232686,"1467 Main St, Fresno, NY 14659",Fresno,14659,NY,3,3,1144,6726,1964,104,Condo,Z680418,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/54907492_zpid/
1376734,"9311 Maple Dr, San Diego, NY 66643",San Diego,66643,NY,4,1,1414,7638,1983,11,Apartment,Z695741,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/38014655_zpid/
888753,"4422 Maple Dr, San Francisco, CA 67726",San Francisco,67726,CA,4,2,3862,4850,2009,16,Townhouse,Z912771,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/81189733_zpid/
307504,"9840 Elm St, San Francisco, FL 27037",San Francisco,27037,FL,5,2,661,3863,2019,84,Apartment,Z533134,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/85167844_zpid/
592036,"8633 Maple Dr, Los Angeles, CA 64507",Los Angeles,64507,CA,4,2,1323,3600,1952,62,Multi-Family,Z539784,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/78112867_zpid/
669294,"3401 Elm St, Sacramento, CA 92519",Sacramento,92519,CA,3,1,1800,2305,2005,18,Condo,Z635454,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/33950777_zpid/
